project_id,project_name,cert_year,queue_rank,disposition_id,disposition_name,recommendation_status,borough_president_recommendation,borough_board_recommendation,community_board_recommendation,docket_description,api_url,project_page_url
2022K0179,347 Flushing Avenue,2025,558,33a498a8-b1e4-ef11-9342-001dd804e9c0,2022K0179_ZM_BK CB1,Submitted,,,Favorable,"IN THE MATTER OF an application submitted by Flushing Condo Holdings LLC pursuant to Sections 197-c and 201 of the New York City Charter for an amendment of the Zoning Map, Section No. 12d: 1. changing from an M1-2 District to an R7-1 District property bounded by a line 100 feet northerly of Flushing Avenue, Kent Avenue, Flushing Avenue, and a line 90 feet westerly of Kent Avenue; 2. changing from an M1-2 District to an M1-5 District property bounded by a line 100 feet northerly of Flushing Avenue, a line 90 feet westerly of Kent Avenue, Flushing Avenue, and Classon Avenue; and 3. establishing within the proposed R7-1 District a C2-4 District bounded by a line 100 feet northerly of Flushing Avenue, Kent Avenue, Flushing Avenue, and a line 90 feet westerly of Kent Avenue; as shown on a diagram (for illustrative purposes only) dated February 3, 2025, and subject to the conditions of CEQR Declaration E-819.","https://zap-api-production.herokuapp.com/projects/2022K0179?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",https://zap.planning.nyc.gov/projects/2022K0179
2022K0408,1946 East 7th Street Rezoning,2025,559,eb0fd3ac-90ca-ee11-907a-001dd804e197,2022K0408_ZM_BK BP,Submitted,Favorable,,,"IN THE MATTER OF an application submitted by Ahi Ezer Expansion Fund Inc pursuant to Sections 197-c and 201 of the New York City Charter for an amendment of the Zoning Map, Section No. 28c: changing from an R5 District to an R6A District property bounded by a line 200 feet northerly of Avenue S, a line midway between East 7th Street and East 8th Street, a line 100 feet northerly of Avenue S, and a line 125 feet easterly of Ocean Parkway; and changing from an R5 District to an R7A District property bounded a line 100 feet northerly of Avenue S, a line midway between East 7th Street and East 8th Street, Avenue S, and a line 125 feet easterly of Ocean Parkway; as shown on a diagram (for illustrative purposes only) dated March 3, 2025, and subject to the conditions of CEQR Declaration E-821.","https://zap-api-production.herokuapp.com/projects/2022K0408?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",https://zap.planning.nyc.gov/projects/2022K0408
2022K0408,1946 East 7th Street Rezoning,2025,559,a9b2c39b-90ca-ee11-907a-001dd804e781,2022K0408_ZM_BK CB15,Submitted,,,Unfavorable,"IN THE MATTER OF an application submitted by Ahi Ezer Expansion Fund Inc pursuant to Sections 197-c and 201 of the New York City Charter for an amendment of the Zoning Map, Section No. 28c: changing from an R5 District to an R6A District property bounded by a line 200 feet northerly of Avenue S, a line midway between East 7th Street and East 8th Street, a line 100 feet northerly of Avenue S, and a line 125 feet easterly of Ocean Parkway; and changing from an R5 District to an R7A District property bounded a line 100 feet northerly of Avenue S, a line midway between East 7th Street and East 8th Street, Avenue S, and a line 125 feet easterly of Ocean Parkway; as shown on a diagram (for illustrative purposes only) dated March 3, 2025, and subject to the conditions of CEQR Declaration E-821.","https://zap-api-production.herokuapp.com/projects/2022K0408?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",https://zap.planning.nyc.gov/projects/2022K0408
2023K0205,464 Ovington Avenue Rezoning,2025,560,365f9117-2421-f011-998b-001dd8006beb,2023K0205_ZM_BK BP,Submitted,Favorable,,,"IN THE MATTER OF an application submitted by Geffen Management LLC pursuant to Sections 197-c and 201 of the New York City Charter for an amendment of the Zoning Map, Section No. 22a, by changing from an R3X District to an R6A District property bounded by Ovington Avenue, a line 100 feet northwesterly of 5th Avenue, a line 100 feet northeasterly of 72nd Street, and a line perpendicular to the southwesterly street line of Ovington Avenue distant 480 feet southeasterly (as measured along the street line) from the point of intersection of the southeasterly street line of 4th Avenue and the southwesterly street line of Ovington Avenue, as shown on a diagram (for illustrative purposes only) dated April 21, 2025, and subject to the conditions of CEQR Declaration E-839.","https://zap-api-production.herokuapp.com/projects/2023K0205?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",https://zap.planning.nyc.gov/projects/2023K0205
2023K0205,464 Ovington Avenue Rezoning,2025,560,8f199911-2421-f011-998b-001dd8006beb,2023K0205_ZM_BK CB10,Submitted,,,Unfavorable,"IN THE MATTER OF an application submitted by Geffen Management LLC pursuant to Sections 197-c and 201 of the New York City Charter for an amendment of the Zoning Map, Section No. 22a, by changing from an R3X District to an R6A District property bounded by Ovington Avenue, a line 100 feet northwesterly of 5th Avenue, a line 100 feet northeasterly of 72nd Street, and a line perpendicular to the southwesterly street line of Ovington Avenue distant 480 feet southeasterly (as measured along the street line) from the point of intersection of the southeasterly street line of 4th Avenue and the southwesterly street line of Ovington Avenue, as shown on a diagram (for illustrative purposes only) dated April 21, 2025, and subject to the conditions of CEQR Declaration E-839.","https://zap-api-production.herokuapp.com/projects/2023K0205?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",https://zap.planning.nyc.gov/projects/2023K0205
2023K0359,58 Nixon Court Rezoning II,2025,562,43a6bb64-b829-ef11-840b-001dd804e66d,2023K0359_ZM_BK BP,Submitted,Favorable,,,"IN THE MATTER OF an application submitted by SLG Assets, Inc pursuant to Sections 197-c and 201 of the New York City Charter for an amendment of the Zoning Map, Section No. 28c: 1. changing from an R5 District to an R7A District property bounded by Murdock Court, Ocean Parkway, Shore Parkway (northerly portion), and a line 460 feet easterly of West Street; and 2. establishing a within the proposed R7A District a C2-4 District bounded by Nixon Court, Shore Parkway (northerly portion), and a line 460 feet easterly of West Street; as shown on a diagram (for illustrative purposes only) dated April 21, 2025, and subject to the conditions of CEQR Declaration E-803.","https://zap-api-production.herokuapp.com/projects/2023K0359?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",https://zap.planning.nyc.gov/projects/2023K0359
2024K0146,236 Gold Street Rezoning,2025,563,08e3b5df-b0e4-ef11-9342-001dd804e106,2024K0146_ZM_BK BP,Submitted,Favorable,,,"IN THE MATTER OF an application submitted by 236 Gold LLC pursuant to Sections 197-c and 201 of the New York City Charter for an amendment of the Zoning Map, Section No. 12d, changing from an R6B District to a C6-2A District property bounded by a line 100 feet southerly of Concord Street, Gold Street, a line 225 feet southerly of Concord Street, and a line midway between Duffield Street and Gold Street, as shown on a diagram (for illustrative purposes only) dated February 3, 2025, and subject to the conditions of CEQR Declaration E-820.","https://zap-api-production.herokuapp.com/projects/2024K0146?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",https://zap.planning.nyc.gov/projects/2024K0146
2024K0146,236 Gold Street Rezoning,2025,563,ef427ad6-b0e4-ef11-9342-001dd804e66d,2024K0146_ZM_BK CB2,Submitted,,,Unfavorable,"IN THE MATTER OF an application submitted by 236 Gold LLC pursuant to Sections 197-c and 201 of the New York City Charter for an amendment of the Zoning Map, Section No. 12d, changing from an R6B District to a C6-2A District property bounded by a line 100 feet southerly of Concord Street, Gold Street, a line 225 feet southerly of Concord Street, and a line midway between Duffield Street and Gold Street, as shown on a diagram (for illustrative purposes only) dated February 3, 2025, and subject to the conditions of CEQR Declaration E-820.","https://zap-api-production.herokuapp.com/projects/2024K0146?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",https://zap.planning.nyc.gov/projects/2024K0146
2024K0211,47 Hall Street Rezoning,2025,564,3bc19fae-d05b-ef11-bfe3-001dd804e781,2024K0211_ZM_BK BP,Submitted,Conditional Unfavorable,,,"IN THE MATTER OF an application submitted by RXR 9-47 Hall Street Owner LLC pursuant to Sections 197-c and 201 of the New York City Charter for an amendment of the Zoning Map, Section No. 12d: 1. 2. 3. changing from an M1-2 District to an M1-5 District property bounded by a line perpendicular to the easterly street line of Hall Street distant 220 feet southerly (as measured along the street line) from the point of intersection of the easterly street line of Hall Street and the southerly street line of Flushing Avenue, a line midway between Hall Street and Ryerson Street, a line perpendicular to the easterly street line of Hall Street distant 120 feet northerly (as measured along the street line) from the point of intersection of the easterly street line of Hall Street and the northerly street line of Park Avenue, and Hall Street; changing from an M1-2 District to an M1-6A/R8 District property bounded by Flushing Avenue, Ryerson Street, Park Avenue (southerly portion), Hall Street, a line perpendicular to the easterly street line of Hall Street distant 120 feet northerly (as measured along the street line) from the point of intersection of the easterly street line of Hall Street and the northerly street line of Park Avenue, a line midway between Hall Street and Ryerson Street, a line perpendicular to the easterly street line of Hall Street distant 220 feet southerly (as measured along the street line) from the point of intersection of the easterly street line of Hall Street and the southerly street line of Flushing Avenue, and Hall Street; and establishing a Special Mixed Use District (MX-27) bounded by Flushing Avenue, Ryerson Street, Park Avenue (southerly portion), Hall Street, a line perpendicular to the easterly street line of Hall Street distant 120 feet northerly (as measured along the street line) from the point of intersection of the easterly street line of Hall Street and the northerly street line of Park Avenue, a line midway between Hall Street and Ryerson Street, a line perpendicular to the easterly street line of Hall Street distant 220 feet southerly (as measured along the street line) from the point of intersection of the easterly street line of Hall Street and the southerly street line of Flushing Avenue, and Hall Street; as shown on a diagram (for illustrative purposes only) dated January 21, 2025, and subject to the conditions of CEQR Declaration E-831.","https://zap-api-production.herokuapp.com/projects/2024K0211?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",https://zap.planning.nyc.gov/projects/2024K0211
2024K0211,47 Hall Street Rezoning,2025,564,131aa5a8-d05b-ef11-bfe3-001dd804e781,2024K0211_ZM_BK CB2,Submitted,,,Conditional Favorable,"IN THE MATTER OF an application submitted by RXR 9-47 Hall Street Owner LLC pursuant to Sections 197-c and 201 of the New York City Charter for an amendment of the Zoning Map, Section No. 12d: 1. 2. 3. changing from an M1-2 District to an M1-5 District property bounded by a line perpendicular to the easterly street line of Hall Street distant 220 feet southerly (as measured along the street line) from the point of intersection of the easterly street line of Hall Street and the southerly street line of Flushing Avenue, a line midway between Hall Street and Ryerson Street, a line perpendicular to the easterly street line of Hall Street distant 120 feet northerly (as measured along the street line) from the point of intersection of the easterly street line of Hall Street and the northerly street line of Park Avenue, and Hall Street; changing from an M1-2 District to an M1-6A/R8 District property bounded by Flushing Avenue, Ryerson Street, Park Avenue (southerly portion), Hall Street, a line perpendicular to the easterly street line of Hall Street distant 120 feet northerly (as measured along the street line) from the point of intersection of the easterly street line of Hall Street and the northerly street line of Park Avenue, a line midway between Hall Street and Ryerson Street, a line perpendicular to the easterly street line of Hall Street distant 220 feet southerly (as measured along the street line) from the point of intersection of the easterly street line of Hall Street and the southerly street line of Flushing Avenue, and Hall Street; and establishing a Special Mixed Use District (MX-27) bounded by Flushing Avenue, Ryerson Street, Park Avenue (southerly portion), Hall Street, a line perpendicular to the easterly street line of Hall Street distant 120 feet northerly (as measured along the street line) from the point of intersection of the easterly street line of Hall Street and the northerly street line of Park Avenue, a line midway between Hall Street and Ryerson Street, a line perpendicular to the easterly street line of Hall Street distant 220 feet southerly (as measured along the street line) from the point of intersection of the easterly street line of Hall Street and the southerly street line of Flushing Avenue, and Hall Street; as shown on a diagram (for illustrative purposes only) dated January 21, 2025, and subject to the conditions of CEQR Declaration E-831.","https://zap-api-production.herokuapp.com/projects/2024K0211?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",https://zap.planning.nyc.gov/projects/2024K0211
