project_id,project_name,cert_year,stratum,council_outcome,queue_rank,source_type,source_container_id,source_container_title,document_title,document_family,source_priority,document_url,api_url,action_code,ulurp_number,application_prefix,a_application_flag,m_report_candidate_flag,ceqr_number,document_created_at,fetch_status,fetch_http_status,fetch_error
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,public_artifact_document,2732777b-75e9-ef11-9342-001dd805533f,P2017M0299_Notice of Certification_1,C 250151 ZMM.SKT.pdf,notice,10,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KK6RGQCFYKOEBBJ3WTEFI6SOUPJ,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,23DCP079M,2025-02-12T19:19:05Z,success,200,
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,public_artifact_document,2732777b-75e9-ef11-9342-001dd805533f,P2017M0299_Notice of Certification_1,C 250153 ZSM.NOC (1).pdf,notice,10,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KNOX3FYLBEUMVHZ6D2YYJJO5HSG,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,23DCP079M,2025-02-12T19:19:06Z,success,200,
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,public_artifact_document,9e980ed4-ba14-f011-998a-001dd80340cd,P2017M0299_CPC Presentation_1,LHH Certification Presentation.pdf,other_public_document,10,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KK3AWREKVAUBNFY7PGB2E4NTP2P,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,23DCP079M,2025-04-08T20:49:41Z,success,200,
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,public_artifact_document,9e980ed4-ba14-f011-998a-001dd80340cd,P2017M0299_CPC Presentation_1,LHH Pre-Hearing Presentation.pdf,other_public_document,10,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KP3BB7FA3U6FBB37HGMWFWFHHJ4,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,23DCP079M,2025-05-16T20:00:39Z,success,200,
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,public_artifact_document,8310b690-4acc-ef11-b8e9-001dd8055a8b,P2017M0299_Notice of Receipt_1,LandUse - 2025-01-06T111244.174.pdf,notice,10,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KNXV5KBIVPU6JHIEYGGVXMATD7T,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,23DCP079M,2025-01-06T20:39:29Z,success,200,
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,public_artifact_document,2732777b-75e9-ef11-9342-001dd805533f,P2017M0299_Notice of Certification_1,LandUse - 2025-02-03T143646.754 (1).pdf,notice,10,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KOJEKXWEYKLTFGINNMJZZ6ASKYS,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,23DCP079M,2025-02-12T19:17:23Z,success,200,
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,public_artifact_document,8310b690-4acc-ef11-b8e9-001dd8055a8b,P2017M0299_Notice of Receipt_1,Lenox-Hill-Hospital---00.-Land-Use-Signature-Form.pdf,notice,10,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KJINDMQMTFHTJDISEOUUJZBK7FC,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,23DCP079M,2025-01-06T20:39:29Z,success,200,
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,public_artifact_document,2732777b-75e9-ef11-9342-001dd805533f,P2017M0299_Notice of Certification_1,Lenox-Hill-Hospital---1.-LR-Item-3---Project-Description (1).pdf,notice,10,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KNIL3O2ZIGIMZF27J3FFN7CBQY3,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,23DCP079M,2025-02-12T19:17:23Z,success,200,
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,public_artifact_document,8310b690-4acc-ef11-b8e9-001dd8055a8b,P2017M0299_Notice of Receipt_1,Lenox-Hill-Hospital---1.-LR-Item-3---Project-Description--12-20-24-.pdf,notice,10,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KJPET7HOVY36JA2K2B7K37AXRC3,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,23DCP079M,2025-01-06T20:39:29Z,success,200,
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,public_artifact_document,8310b690-4acc-ef11-b8e9-001dd8055a8b,P2017M0299_Notice of Receipt_1,Lenox-Hill-Hospital---10.a.-ULURP-Drawings---Set-A--12-20-24-.pdf,notice,10,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KNAPC5CPPFMYREL3JHYW5KWEGBK,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,23DCP079M,2025-01-06T20:39:33Z,success,200,
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,public_artifact_document,8310b690-4acc-ef11-b8e9-001dd8055a8b,P2017M0299_Notice of Receipt_1,Lenox-Hill-Hospital---10.b.-ULURP-Drawings---Set-B--12-20-24-.pdf,notice,10,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KJJV4A2QLLMDBHLVIN2B5N6GBNB,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,23DCP079M,2025-01-06T20:39:33Z,success,200,
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,public_artifact_document,2732777b-75e9-ef11-9342-001dd805533f,P2017M0299_Notice of Certification_1,Lenox-Hill-Hospital---10a.-ULURP-Drawings---Set-A (1).pdf,notice,10,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KLCK7XVRMDWWZDJ66X64WSAOB3N,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,23DCP079M,2025-02-12T19:17:28Z,success,200,
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,public_artifact_document,2732777b-75e9-ef11-9342-001dd805533f,P2017M0299_Notice of Certification_1,Lenox-Hill-Hospital---10b.-ULURP-Drawings---Set-B (1).pdf,notice,10,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KMK6DTTEJRLGRAZZDKEMNC443TV,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,23DCP079M,2025-02-12T19:17:28Z,success,200,
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,public_artifact_document,8310b690-4acc-ef11-b8e9-001dd8055a8b,P2017M0299_Notice of Receipt_1,Lenox-Hill-Hospital---11.-MTA-Easement-Determination-Letter (1).pdf,notice,10,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KKOMJOY3PQD2NGKYPCSZXXH4QJV,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,23DCP079M,2025-01-06T20:39:33Z,success,200,
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,public_artifact_document,2732777b-75e9-ef11-9342-001dd805533f,P2017M0299_Notice of Certification_1,Lenox-Hill-Hospital---11.-MTA-Easement-Determination-Letter (2) (1).pdf,notice,10,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KNN2QO7UUI465DZIE453X6Y65DI,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,23DCP079M,2025-02-12T19:17:23Z,success,200,
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,public_artifact_document,8310b690-4acc-ef11-b8e9-001dd8055a8b,P2017M0299_Notice of Receipt_1,Lenox-Hill-Hospital---12.-Station-Improvements---Concept-Plans (1).pdf,notice,10,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KM2UAH2NQWKTJC3U7YMUVGK2QY4,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,23DCP079M,2025-01-06T20:39:34Z,success,200,
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,public_artifact_document,2732777b-75e9-ef11-9342-001dd805533f,P2017M0299_Notice of Certification_1,Lenox-Hill-Hospital---12.-Station-Improvements---Concept-Plans (2) (1).pdf,notice,10,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KLAQUVBITHVMBAIVEDAIG2QLTFF,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,23DCP079M,2025-02-12T19:17:24Z,success,200,
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,public_artifact_document,8310b690-4acc-ef11-b8e9-001dd8055a8b,P2017M0299_Notice of Receipt_1,Lenox-Hill-Hospital---2.a.-LR-Attachment-11---Statement-of-Findings---Envelope-1--12-20-24-.pdf,notice,10,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KK7SQKBNVQSXFGKR6QROQF4S6CU,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,23DCP079M,2025-01-06T20:39:29Z,success,200,
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,public_artifact_document,8310b690-4acc-ef11-b8e9-001dd8055a8b,P2017M0299_Notice of Receipt_1,Lenox-Hill-Hospital---2.a.-LR-Attachment-11---Statement-of-Findings---Envelope-2--12-20-24-.pdf,notice,10,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KPPY7FYJISZVVBLK72RVVFLDD5O,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,23DCP079M,2025-01-06T20:39:29Z,success,200,
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,public_artifact_document,2732777b-75e9-ef11-9342-001dd805533f,P2017M0299_Notice of Certification_1,Lenox-Hill-Hospital---2a.-LR-Attachment-11---Statement-of-Findings---Envelope-1 (1).pdf,notice,10,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KIFPIOTA3FVLFAJTE3HJP4XCLN4,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,23DCP079M,2025-02-12T19:17:26Z,success,200,
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,public_artifact_document,2732777b-75e9-ef11-9342-001dd805533f,P2017M0299_Notice of Certification_1,Lenox-Hill-Hospital---2b.-LR-Attachment-11---Statement-of-Findings---Envelope-2 (1).pdf,notice,10,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KI4PCIYVZCU2JD2R6LLD32JYL7D,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,23DCP079M,2025-02-12T19:17:26Z,success,200,
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,public_artifact_document,8310b690-4acc-ef11-b8e9-001dd8055a8b,P2017M0299_Notice of Receipt_1,Lenox-Hill-Hospital---4.-Tax-Map (3).pdf,map,10,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KKA723I5P4QV5CLHW3TQXZ4FQEO,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,23DCP079M,2025-01-06T20:39:30Z,success,200,
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,public_artifact_document,2732777b-75e9-ef11-9342-001dd805533f,P2017M0299_Notice of Certification_1,Lenox-Hill-Hospital---4.-Tax-Map (4) (1).pdf,map,10,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KLOG3PUWR5XDVDY4W4WV7ARM5KD,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,23DCP079M,2025-02-12T19:17:28Z,success,200,
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,public_artifact_document,8310b690-4acc-ef11-b8e9-001dd8055a8b,P2017M0299_Notice of Receipt_1,Lenox-Hill-Hospital---5.-Area-Map (3).pdf,map,10,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KMOEVBZ7XRRNVGK4K4LMG66FTL5,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,23DCP079M,2025-01-06T20:39:31Z,success,200,
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,public_artifact_document,2732777b-75e9-ef11-9342-001dd805533f,P2017M0299_Notice of Certification_1,Lenox-Hill-Hospital---5.-Area-Map (4) (1).pdf,map,10,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KLFBUIWNF6XXZDIUK3QKQHFNA2B,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,23DCP079M,2025-02-12T19:17:31Z,success,200,
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,public_artifact_document,2732777b-75e9-ef11-9342-001dd805533f,P2017M0299_Notice of Certification_1,Lenox-Hill-Hospital---6.-Photographs--8-12-24- (1) (1).pdf,notice,10,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KJBKQAHTJ54DRC3DLQEQKA3ETRY,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,23DCP079M,2025-02-12T19:17:32Z,success,200,
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,public_artifact_document,8310b690-4acc-ef11-b8e9-001dd8055a8b,P2017M0299_Notice of Receipt_1,Lenox-Hill-Hospital---6.-Photographs--8-12-24-.pdf,notice,10,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KMH7HMPWPTJHZC3O5WPFFMOAJL7,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,23DCP079M,2025-01-06T20:39:31Z,success,200,
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,public_artifact_document,6cb079e0-1d39-ed11-9daf-001dd8068d74,P2017M0299 - Racial Equity Report -,Lenox-Hill-Hospital_Racial-Equity-Report_01.27.25.pdf,other_public_document,10,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KOGCMAPSCSZPZAIVN5EP2LEQNCZ,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,23DCP079M,2025-01-31T15:28:16Z,success,200,
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,public_package_document,0210cb97-ec8c-f011-b4cc-001dd80c29f4,P2017M0299_Post-Cert LU_1,1643_LHH-BOD-A_ULURP-Full-Set_Reduced.pdf,other_public_document,10,https://zap-api-production.herokuapp.com/document/package/01QY2C5KJ2QLJZEPZD5RFLE63US6PERMX4,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,23DCP079M,2025-09-08T20:19:43Z,success,200,
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,public_package_document,3ca17180-0552-f011-877a-001dd80340cd,P2017M0299_Post-Cert LU_1,LandUse.pdf,other_public_document,10,https://zap-api-production.herokuapp.com/document/package/01QY2C5KKAWBHIYSVDYRBZCABTTYKPWWJV,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,23DCP079M,2025-06-25T20:46:56Z,success,200,
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,public_package_document,bf2175ee-c676-f011-b4cc-001dd806295a,P2017M0299_Post-Cert LU_1,LandUse.pdf,other_public_document,10,https://zap-api-production.herokuapp.com/document/package/01QY2C5KP2CN6YEPYIJFAZM3MFKFLWD3K2,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,23DCP079M,2025-08-13T03:00:53Z,success,200,
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,public_package_document,ebf5d72a-5553-f011-877a-001dd80a67c9,P2017M0299_Post-Cert LU_1,LandUse.pdf,other_public_document,10,https://zap-api-production.herokuapp.com/document/package/01QY2C5KI42KAOFTFN25HZ4XBPSNUIIDGV,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,23DCP079M,2025-06-27T12:49:51Z,success,200,
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,public_package_document,c31a8ff4-ea55-f011-877b-001dd80a67c9,P2017M0299_Post-Cert LU_1,LandUse.pdf,other_public_document,10,https://zap-api-production.herokuapp.com/document/package/01QY2C5KOEZJU3O5GHNJHZRIJ73AN66KEF,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,23DCP079M,2025-07-02T03:00:43Z,success,200,
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,public_package_document,0210cb97-ec8c-f011-b4cc-001dd80c29f4,P2017M0299_Post-Cert LU_1,LandUse.pdf,other_public_document,10,https://zap-api-production.herokuapp.com/document/package/01QY2C5KPCNOQ4MYSGFFF37OGRU4YB4ZC6,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,23DCP079M,2025-09-09T03:00:55Z,success,200,
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,public_package_document,3ca17180-0552-f011-877a-001dd80340cd,P2017M0299_Post-Cert LU_1,Lenox-Hill-Hospital---1.-LR-Item-3---Project-Description.pdf,other_public_document,10,https://zap-api-production.herokuapp.com/document/package/01QY2C5KPHOWCAJIJEFBFLX3PVQKEK5G7F,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,23DCP079M,2025-06-25T20:46:56Z,success,200,
